TalentID,YandexID,user_id_wave1,user_id_wave2
379931,982343703,120534055,None
237898,1675055102,120453243,None
600968,1008901810,120537504,None
604637,1694782941,120326701,None
242732,1861707181,120480651,None
582494,1475665487,120550539,121399544
604352,1071682216,120551268,None
378508,676529339,120560352,None
591372,1699225963,120334158,None
267163,572939937,120549941,121414094
495098,1862609341,120553835,121441797
603780,1693326599,120479835,None
623498,1354604973,120469474,121345810
613268,936699631,120548719,None
400068,1487531010,120530924,None
596625,1197875387,120511706,None
591882,886629824,120494700,None
509495,1777849669,120542550,None
612969,1555647501,120480330,121356667
479823,740895979,120349279,121297435
614803,1482058317,120462608,121427442
627944,1910274063,120562187,None
528958,1150278959,120535231,None
240894,1612603655,120499491,121392425
598434,600925268,120469444,None
596786,1662544740,120458702,None
599230,1480781307,120497585,None
378081,1974139958,120501132,None
646039,889332507,120529954,None
611232,1682839219,120541415,None
616495,1884285567,120492783,121369394
611681,1498299833,120546211,None
401722,1661172111,120457914,121336330
596003,1730592974,120559975,None
267261,1750205187,120371047,None
603443,894034948,120454839,None
601828,814768318,120557933,None
243497,1506680347,120552218,None
627261,1606594914,120562722,None
629826,2028260499,120432120,None
144657,1145427444,120350358,None
626893,706528992,120554846,None
607858,1060148208,120477696,121370400
518108,560261942,120476757,None
597904,1966576329,120326555,121357944
598409,1955844423,120326552,121336737
645105,2028444944,120458430,None
648404,2000852394,120544266,None
613088,1694230022,120551645,None
631375,764432528,120483765,None
600277,2027649653,120509727,None
289547,1005609097,120334890,None
577456,1911350307,120491089,None
600605,1049939077,120418301,None
379106,1555295009,120523728,121448003
617452,2026025824,120541682,None
517623,1716342661,120407757,None
601212,2020173229,120395551,None
460267,1047208526,120374101,None
246737,1135698696,120546744,None
507703,1589188177,120518291,None
398745,2030012629,120493376,None
628295,1414948700,120546619,None
598752,1348693817,120328069,121367429
511419,2025873433,120353389,121369390
596603,1898924314,120562272,121422462
384467,1731208729,120501197,None
563563,1613508889,120484126,None
460424,2008102710,120421475,None
250379,909278732,120449232,None
618938,917324717,120553523,None
598091,1270013492,120556917,None
242631,1696126411,120488299,None
515476,2017544799,120526907,None
506641,1130000023994370,120327201,121431330
645294,1961895620,120463495,None
626887,1989658052,120383434,None
458101,1667129452,120558411,121369931
248055,587475611,120561556,None
408268,1211631751,120545852,None
621683,2006543216,120501213,None
149692,1416975671,120543832,None
167888,1703074978,120555252,121434925
613399,1952089395,120369915,None
399847,1438021907,120500488,None
277795,1712543824,120542864,121407526
564852,1879516722,120526203,None
614543,1364722027,120552958,None
575762,1735888481,120510322,None
598028,573502801,120494831,None
645138,2029908838,120458959,None
485511,983842841,120525372,None
146846,1648351814,120486885,None
595965,1455891989,120526211,None
492546,2026334297,120555320,None
529469,1975017115,120524581,None
596227,997704526,120549048,None
46724,1610339310,120561611,None
517209,1885923390,120561554,121428216
613162,1646796551,120533712,None
628202,1754852282,120502122,None
601394,1939383701,120555456,None
262450,1893651889,120502459,None
393645,1039174627,120544928,None
258969,1446475227,120531955,None
42988,724377833,120540991,None
458405,1591361871,120553552,None
505946,1332328885,120562710,121378229
646317,319348147,120561902,None
133532,847975437,120462685,None
248289,531367701,120551166,None
641399,1021881174,120392372,121349816
245388,1860067652,120470500,None
309034,1535129248,120542597,121347376
595846,1877687070,120551878,None
636356,1924002104,120336863,None
558509,246459413,120561982,None
522122,1605886235,120527423,None
591289,1047515443,120450598,None
279226,1073939137,120561074,None
593286,1510525159,120490922,121438224
604787,1130000067497323,120516119,None
602443,1419881619,120532457,None
605545,869805664,120543366,121438290
504973,1479543992,120435734,None
611627,916478082,120543278,None
526638,1162531530,120509631,None
495021,694186698,120557584,None
580033,1416009586,120548786,121388015
473489,1135777971,120536429,121401283
255564,2005153834,120558704,None
635031,1651095049,120553459,None
306245,1641193384,120555738,None
494152,1308236415,120542002,121365303
496725,1015899606,120491213,121290327
647897,2030164903,120548046,None
643854,1937592532,120418439,None
616498,2030364957,120552469,None
644842,1501004920,120515784,None
265883,1572303603,120405368,None
25841,1470078879,120326963,None
648814,238130119,120556455,None
593535,1047343456,120513762,121378883
279358,1217678682,120553553,None
490588,764540722,120557467,121438404
507526,1200915461,120549650,121301218
415211,1913824718,120497913,None
251168,1511779676,120384319,121399931
611904,784971332,120453328,None
383742,1154129643,120480995,None
608029,1000876319,120546770,None
164055,1112038295,120497021,None
555200,1940300996,120541681,121345504
48826,1155538937,120489930,None
132028,523941146,120425673,None
606083,1936706807,120551478,None
414549,843479635,120352123,None
638263,2030192925,120531071,None
242713,1167724679,120540793,121391940
492097,1916740075,120548255,None
408477,1443644764,120560970,None
602089,1231606750,120561955,None
414685,1776253888,120517803,None
620820,1743256040,120339320,None
598105,1051781379,120533176,None
447245,2028255040,120558858,None
609722,1818575495,120494056,None
398614,1631055087,120465258,None
631380,2028470991,120484121,None
28976,1556334650,120449233,None
254402,1586663400,120531501,121374010
611572,1028055594,120542863,None
596502,1430188352,120511234,121386376
452709,993024289,120546078,None
613120,1576832193,120552497,None
599331,1966584575,120514666,None
141152,1012976081,120362587,None
393357,775951746,120549943,None
241617,835727696,120559240,None
593649,1410841250,120519597,121326461
646022,1096361325,120515288,None
596975,1755820533,120494818,None
391266,1681704459,120499934,None
489938,1931223032,120544085,None
597419,1952352012,120528460,None
549814,1683497895,120543000,None
434000,1907733715,120554647,None
538963,1775451465,120457912,None
406630,1896309759,120556893,None
493077,2028783570,120451686,None
599861,721332174,120367846,None
433913,608595427,120555914,None
645571,1658293200,120466332,None
605425,1980537875,120461629,None
599677,1874097979,120412604,None
614088,1427264124,120542642,None
244635,1479687921,120388415,None
491080,1369754738,120485456,None
625892,1463693389,120465743,None
631668,1721568159,120501861,None
511951,1458355960,120540151,121414269
499348,2025637230,120540135,None
132257,1173442128,120337384,None
610472,682790288,120450939,None
382284,1582750114,120519841,None
389173,1722413207,120496939,None
502086,1010064461,120552529,121404182
593080,2025796555,120390222,121382959
291870,2025920334,120555621,None
253445,580045519,120542637,None
599168,1667713681,120541565,None
599734,1949285330,120561215,121442073
249523,854895259,120546000,None
599097,1216460655,120516743,None
576327,1729193233,120527144,None
30004,1464106674,120510186,None
379244,1703503819,120501889,None
613541,1497814086,120404681,None
175071,1130000067430914,120466584,None
490606,1937194695,120520216,None
313564,1965110193,120491215,None
494595,1736750052,120557898,None
603603,1146894375,120417369,121418248
604920,1993599036,120450574,None
612739,1644503160,120558619,121303735
66434,1187426091,120502182,121447939
611347,1138611259,120542999,None
389903,1569989864,120343217,121327746
173800,1131732507,120449164,121410943
611530,1479181861,120540985,None
27851,1669669436,120563128,None
488860,1768957386,120561268,None
601287,1742219044,120541119,None
510995,1400967994,120557715,121314212
495723,1207469094,120519463,None
497792,2020201202,120497517,None
605070,1017960432,120453242,None
492196,2017932749,120541825,None
278565,1506942366,120561555,None
378791,749698270,120551256,None
241362,1574476877,120553750,None
403292,2030025895,120496763,121411013
400359,1707831236,120554605,None
262796,1243766463,120519146,None
601513,1212668824,120536980,121409406
634778,2029938115,120469456,None
639576,1919613588,120425413,121422631
504608,2030015910,120493958,None
639554,2029968803,120480869,None
528102,1496376572,120507161,121392922
483209,1062752158,120452833,None
600620,1963405552,120550869,None
507048,1856594109,120376078,121346046
611689,2025042773,120499032,None
514234,1326960061,120562731,121335784
380219,1727796028,120495232,None
599889,1577145543,120509638,None
595247,1556586011,120468424,None
637303,750153697,120371742,None
625107,1948393887,120531661,None
507205,795667891,120502556,None
194467,1755787574,120515497,None
595443,1453534498,120525314,None
518791,1498782312,120540986,None
508648,1890757534,120493626,None
635911,1005816517,120483011,121392934
384868,1881463196,120542670,None
634838,1001891650,120345291,None
602692,1934497733,120481210,121364586
628542,1424236644,120561123,None
588987,1860756374,120514158,None
311577,2020109122,120542547,None
375605,1519456599,120470637,None
76829,887454749,120460846,None
255450,1685750704,120529765,None
648957,1872715584,120560062,121338519
183689,988332771,120508050,None
270193,2028415478,120464705,121398708
610658,559385132,120521018,None
599656,2026333501,120516303,121362324
563766,802884511,120527673,121438293
606021,1070969172,120501193,None
520573,1089114672,120527066,None
496691,1542101614,120382027,None
398881,1897341557,120392044,None
623876,544251814,120493959,None
647657,1982793949,120514155,121372403
386716,1644259885,120540688,None
620460,1961640124,120545683,121434708
429411,1029169484,120549746,None
134333,958599546,120554680,121380181
241032,1765336521,120562735,None
604372,179184451,120562886,None
613064,2029551139,120563629,None
153494,1188824239,120383826,None
598073,1546768930,120503418,121428005
598489,1908411320,120555737,None
638714,1897983562,120507458,None
625139,1620484019,120524584,121304781
648069,2030386486,120557496,None
560614,975022763,120548148,None
383687,1512570210,120559972,121425855
596501,1580155844,120351524,121392951
647348,1491243243,120502249,None
648407,2030313157,120543928,None
389223,1046791055,120559868,121441067
544627,1015399150,120549315,121366794
490512,1709101502,120561077,121417821
644619,1756820341,120460295,None
606365,1917541431,120543073,None
602832,1864019372,120560925,121424458
39579,2030078551,120509432,121382400
643478,1925182649,120368519,None
583535,1900420131,120549293,121438227
607437,1050983045,120477447,None
509160,1949713616,120543862,None
632108,784263718,120560415,None
609897,1088113744,120529062,None
630437,947290143,120529166,None
603249,1505079349,120507428,None
616623,1960670020,120326270,121430318
616446,1690256425,120560340,None
599832,2020138684,120531090,121398471
262575,1666757412,120334648,121425204
391325,1696635510,120559976,None
648483,1902128056,120545569,None
648555,2030334665,120547113,None
635022,1541196228,120492659,None
492943,1685884480,120546274,None
558841,915624770,120501133,None
289434,1954786883,120543882,None
526647,1516091960,120515056,None
371247,2027746268,120499424,None
526193,585920961,120400060,None
406955,901966642,120544079,121435340
242903,1890027747,120559731,None
521203,1789464958,120476264,None
580362,1904545779,120558770,None
611555,828446999,120543931,None
241033,1863182893,120557596,None
415741,1225545035,120471242,121397571
612167,1011244707,120483994,None
382036,772042429,120334899,None
628211,1776531722,120501720,None
648125,1681147495,120537659,121404854
603714,1504444598,120541773,121383036
645585,1734488215,120468422,None
411535,1839882893,120543186,None
366233,1787866772,120526009,None
427765,1766325630,120516275,None
622489,2017657600,120487186,121441924
394471,1399441631,120475028,None
612039,878791350,120511321,121392589
560770,1002767708,120557524,None
593504,1681919752,120469442,None
643823,2029736012,120434134,None
511104,1702362997,120334656,None
379517,1414364094,120547253,None
618538,2021668201,120531378,None
611522,2026488199,120540975,None
608076,2030157940,120524984,None
244621,613247942,120480797,None
608367,1506054830,120519764,None
377981,1421354277,120480348,None
381481,1509146112,120559412,121446502
246429,1731258484,120531623,None
621081,1862668641,120553212,None
249986,1062254096,120490251,121427444
391891,1424058782,120554331,None
316896,2019307410,120559332,None
628489,1020764241,120529157,None
441010,1075845107,120450586,None
546837,1682707798,120509428,None
598419,2025793304,120512551,121302143
405290,873579037,120537035,None
244475,1828477871,120560947,121311252
381444,1688693219,120521471,None
628491,2027823702,120520964,None
609315,1059041281,120546750,None
126387,234618712,120335053,None
605580,900164715,120510955,None
492042,1885542447,120499473,None
623874,1554938100,120543264,None
522403,1571256953,120546749,None
302479,1953293112,120557930,None
494893,1891838493,120524258,None
614611,1061382213,120560386,None
596101,1051910856,120534523,None
605852,1719039952,120334957,None
246321,1538174478,120481322,None
427653,1784800132,120515059,None
413036,1184288034,120503411,None
542057,2027854701,120525219,None
256675,1675761894,120523878,None
438713,1962070426,120484062,None
629638,1538636715,120476665,None
508812,409508259,120520919,None
451756,603529399,120554740,None
510532,1540694104,120528593,None
648502,2006301544,120545851,121434683
597553,1643395419,120480349,None
377242,976890799,120484014,None
617263,1659899175,120540446,121360895
527125,1583251431,120494270,None
628488,1887938935,120530548,None
387537,989220390,120420476,None
592204,1219539658,120548040,None
177463,1590900080,120369383,None
518880,1132327520,120552979,None
628005,23799279,120553970,None
598512,1918100631,120526007,None
641955,1762499128,120560295,None
611686,2030329971,120546018,None
646730,2001607900,120487019,None
614818,948956723,120558829,None
426861,1025300710,120520911,None
592496,1677222980,120395954,None
257223,1062725827,120541757,None
593116,1541488694,120558326,None
638882,2027269722,120529856,None
604275,1703410042,120540129,None
634905,1735915569,120333714,121303120
238925,1461035082,120505895,121373416
620338,816472737,120545889,None
532577,1572398193,120528335,None
434092,1700289558,120514904,None
626475,1006809921,120453965,None
540410,793556551,120550687,121366813
602109,1044711394,120537579,None
616965,2025931765,120511237,None
163906,1981657015,120390508,121308950
153030,1430212890,120512143,None
611684,1546357682,120546323,None
611664,1560878847,120545894,None
510543,1926814099,120545290,121366112
623078,1505291567,120554765,None
255389,595170391,120453102,None
623201,1683066071,120559697,121447367
495545,1724285102,120480867,None
611695,1370053095,120546225,None
544475,1019936432,120497158,None
49467,864106189,120553420,None
386550,1964830821,120543069,None
614655,1739827491,120455460,None
301653,1884762034,120543277,None
590614,2027061831,120515990,None
22206,1595104288,120555907,None
501608,1414392079,120541034,None
265458,1619628273,120543070,None
613347,1764702693,120515164,None
628294,1717160550,120534614,None
647995,2030183310,120529601,None
504808,901185907,120554609,121427810
504386,1908392282,120540138,None
638650,1640228243,120528455,None
633332,853589615,120454070,None
528786,1938105579,120326459,121432106
516761,1879455461,120560033,None
505791,1352894855,120551060,121380617
626146,1669829051,120473054,None
506061,2027859420,120415046,None
420720,1921647185,120453330,121399263
511947,1961549034,120540156,None
633856,584201978,120451967,None
613972,1972958850,120554843,None
607397,1989371800,120483762,None
251315,1736985696,120542628,None
598070,1500393226,120547397,None
547315,1936729160,120555104,None
599521,1924358363,120549817,None
627986,1989574550,120561635,121380989
503105,1941644687,120454838,None
518758,1948710074,120326575,None
68487,1628659671,120562980,None
641048,1992991565,120560417,None
596180,464202135,120495318,None
645844,2015092235,120525083,None
243124,1469705233,120480327,None
591400,1656946564,120527616,None
588855,1552390942,120512134,121401185
548325,1602844273,120536759,121388632
511948,951920930,120540132,None
603457,1245720779,120516300,121400368
385867,1781564735,120516074,None
639570,1493386371,120526114,None
508267,1759648547,120463998,None
631640,1409094891,120558595,None
616642,1880635448,120351651,None
647027,2030014058,120493624,None
635495,1739968111,120465419,121425843
626912,800284306,120516257,121403390
502152,1774116533,120515718,None
612301,155004019,120331620,None
607498,899815486,120450578,None
499980,1005079835,120540150,None
478380,1049580147,120326458,None
597119,1083037926,120497129,None
633331,1986689267,120450601,None
254132,813767990,120551711,None
503026,981804865,120384121,121305971
631395,851343936,120527985,None
628471,1587091226,120530394,None
608844,1178604782,120362525,None
488143,1686139974,120560605,None
412673,827294299,120521231,None
598611,1732091260,120534537,None
43496,1629345164,120414758,None
401137,1348084403,120543307,None
612251,1618859787,120558602,121303466
460856,1648527768,120468975,None
647627,1555110997,120547403,None
492139,1176406224,120480600,121434071
72536,1704409414,120542546,121447274
491265,370577095,120550735,121313017
197857,1619009304,120560096,None
641960,1632350709,120443819,None
615260,1233122772,120549647,None
593249,1064473522,120561432,None
591461,1766536513,120544627,None
560082,930183212,120537598,None
237429,1750649531,120543195,121301765
608648,748290048,120549645,121301558
640357,866777319,120486881,None
609684,1579857379,120534646,None
192865,1062507297,120546740,None
499736,811877941,120538115,121390507
598424,817153915,120548663,None
630599,1536267212,120529608,None
444071,284673425,120528943,None
125860,1186430333,120546683,None
379001,1896765891,120456772,None
638167,1253658824,120543342,None
597640,2014175074,120449231,121411008
397835,988679092,120518125,121398561
479545,1808062834,120554459,None
599390,1130000022020765,120530551,None
557515,1639152914,120364522,None
627997,1684224472,120453105,None
242924,1609929781,120457987,None
593978,1350759781,120559302,121382393
598031,905412476,120530258,121397805
395664,1489956962,120481359,None
599759,1287882033,120559732,None
258737,908209845,120528449,None
249529,1198354898,120548660,None
645185,1237942229,120547980,None
493836,1364774634,120481321,None
638693,996905516,120414123,None
414581,1191111752,120466587,None
623111,1972107246,120455482,None
149363,1543148290,120558133,121407206
602268,1818683812,120559299,121381410
600375,1130000058654580,120554465,None
127595,1073759515,120554189,None
447548,1142147471,120362271,None
382501,2026631463,120562067,121433333
499311,1961672592,120502612,121428196
401921,1168760468,120480805,None
624404,2030370864,120553837,None
648419,1060782765,120546746,None
611532,1396313419,120540979,None
626970,1923061314,120504166,None
378890,2021455026,120550459,None
619197,1949799153,120493524,121402364
493336,1789936913,120481365,None
516632,2030388988,120557687,None
599522,1225856932,120418933,None
630572,1642229628,120506367,None
451201,1726799506,120563067,None
598561,1370240827,120562356,None
373211,1022623391,120524575,None
440319,1003753049,120544328,121292122
492026,1184967538,120495455,None
241343,894254302,120561907,121434410
40993,1114807927,120419189,None
648972,1647747057,120561251,None
626157,1763148057,120473393,None
387782,1952684271,120542611,None
593542,1512820631,120542230,None
599094,1963731045,120331953,None
592313,1534899780,120550013,None
604375,1172827230,120512515,None
513363,1069187428,120529925,None
383993,1072790200,120559449,None
613356,1097760874,120521317,None
643163,2029664062,120362565,None
647852,1539429298,120524585,None
279182,1973497357,120501630,None
629494,2028192733,120368672,None
492022,1515875524,120498827,None
558322,1971130998,120546144,None
483779,1885069656,120381788,None
580363,1969202858,120555904,None
143586,1769415961,120528010,121438426
241775,1883402560,120559596,None
607784,1629077942,120525010,None
613597,1041469075,120563159,None
245736,1751851724,120555279,None
648848,2009922914,120557618,None
645884,1742195167,120520948,None
612767,1619754728,120462777,None
389204,660533148,120561633,None
645840,2029946414,120472583,None
607149,717980288,120455459,121398395
445173,1255910057,120561429,None
616146,2030148923,120522706,None
243130,1925744256,120554543,None
497930,2020715702,120553562,None
504816,2021674862,120510437,121311501
609618,1067643587,120510192,121399036
386180,1704880455,120562370,None
522124,1902219242,120527461,None
648353,1063298819,120543011,None
624649,2027033658,120554790,121423470
547608,842643609,120513621,121403604
611533,1494270941,120519699,None
384268,1918248189,120551048,121416959
539529,1442238837,120405747,None
599781,2021330076,120522536,121302409
257795,888421400,120535285,None
611678,1743690130,120546269,None
624025,1676378422,120494123,None
592304,1828636926,120515282,None
488909,2026475518,120557713,None
383827,2026221081,120562752,None
595769,636563214,120352355,121297423
596747,2016962655,120495498,None
388195,1894555086,120332457,121402254
493450,917160522,120546324,None
592205,1716045476,120544628,None
508194,1655555335,120512147,None
637041,1972727347,120544139,None
597393,1885640458,120496753,None
626895,2001970395,120453249,None
614998,1439777011,120456783,121411424
507055,2021883057,120341706,121346057
517144,1451447432,120326153,None
129687,1508795568,120560287,None
547613,1880594445,120513973,121406417
384891,1737485063,120542613,None
638732,1620249249,120462887,None
600414,2026371993,120561483,None
127573,828700066,120551893,None
632036,1520065741,120480808,None
142421,1155424991,120557690,None
617237,2013180697,120507163,121411429
602317,522210105,120524542,None
257818,2026366736,120545677,None
451190,1132426893,120557977,None
128334,2026156615,120561815,121444306
615135,815143623,120548648,None
557649,1684010340,120522704,None
551713,1370198517,120493625,None
61961,935387929,120559403,None
645824,1431944610,120475560,None
573896,1763818847,120538853,None
602729,930606939,120499656,None
543053,1899695618,120503156,None
507646,1154905043,120558375,None
384928,818782691,120541680,None
629857,914278095,120409426,121399846
644551,1479968520,120460238,None
608256,1929670708,120471010,None
387610,1896766017,120546437,None
638299,1490740915,120562066,121440148
135099,954727744,120342550,None
599017,1635365777,120542593,None
609663,1925125940,120553438,None
615257,1125265367,120549751,None
376741,2030432715,120563631,None
607237,767248596,120483985,None
258181,1497647156,120520243,None
136425,1414651953,120563635,None
488926,1911583995,120542160,None
512071,1893407162,120560291,None
366234,1507484424,120510824,None
648822,2030385280,120557107,None
502889,1992437816,120560170,None
384855,1540216988,120499023,None
488797,1745376683,120381802,None
504810,1952625573,120378874,121402756
273212,2027171608,120560098,None
526597,1189366005,120469701,None
648527,1898367141,120546751,None
508927,1495620216,120542671,121342180
609826,1050503365,120492823,None
605339,1775476438,120419091,None
406717,2029088365,120391461,None
648846,2010597660,120557929,None
611669,1009341860,120545845,None
257822,2026544593,120559174,None
601960,1644267094,120546736,None
633326,1720705584,120451968,None
621905,1563366424,120385282,121305388
648565,1771661166,120547277,None
499959,1118720504,120538292,121435121
609588,2024489580,120544646,None
395730,2028670301,120534096,121363623
384846,1953114073,120542669,None
253668,1111534903,120551826,None
601739,1905502469,120557689,None
631708,1591409303,120487069,None
519553,1934834619,120560166,None
241052,1052705277,120562267,121440228
546886,1990946314,120525435,121367583
499356,1976233115,120485883,121441947
612596,1074930,120530547,None
133631,1547222973,120563465,None
609945,1995057658,120507373,121447929
536338,852694360,120543065,None
599396,1517638235,120532370,None
639003,1419628902,120507455,None
624409,1869807783,120524586,121304793
430340,2023449363,120549895,None
506769,983490843,120557490,None
606608,1691579277,120563070,None
562277,1022192248,120559998,121440164
596506,1836712254,120481158,121343404
590685,1003087276,120494668,None
474483,2004875127,120549317,None
248255,2026693099,120549987,None
257779,1896968074,120510953,None
627678,1074346287,120460229,None
558426,2029197786,120527041,None
511110,1609329181,120338083,None
183414,1997065580,120334649,None
611516,797313685,120540982,None
242866,2026913967,120403853,None
606825,1527982060,120472586,None
647976,1916025791,120528448,None
629340,507350429,120400534,None
647958,1778388942,120527798,None
555089,2023872669,120507429,None
604809,2024711775,120517787,121444401
134340,1581919186,120559971,None
194837,1554630329,120561451,None
283923,1689393919,120507950,None
286414,1243805270,120493226,121356177
631369,742108439,120547669,None
539142,950657905,120484010,None
518107,984220720,120398215,None
592690,1612802428,120544325,121435327
505450,1980599651,120470866,None
240820,990501976,120550547,None
631702,1548731540,120432163,None
597159,1453870839,120471175,None
606551,2025200629,120537589,None
257079,1474999972,120557495,None
597517,1891880735,120562062,None
510541,1762895157,120560420,None
644005,1916620049,120546209,None
516134,1898046343,120543271,None
633984,1473782833,120515659,121366080
448320,1591450135,120553524,None
378252,1903549100,120491217,None
627795,1914788244,120367780,None
593955,1640319720,120503771,None
612038,2028642133,120525853,121414192
604094,962576162,120561894,None
246629,1480123876,120547244,None
629772,2028619126,120529727,None
623413,2026873480,120525086,None
507093,1577747355,120490531,None
280494,37612312,120480626,None
607400,1895042268,120558294,None
628504,1742098591,120529158,None
617099,1746369922,120432651,None
618803,2026591325,120509414,None
448866,1369237386,120512549,121298992
196720,938347913,120559291,None
606516,1654487728,120521219,None
593617,1185198207,120520963,None
611677,2004099987,120545986,None
504206,1006824396,120521233,121440172
241847,2022472914,120555620,None
384599,1995624166,120522538,None
584138,581240327,120543859,121380309
523571,1549254558,120385093,121312410
243533,893839541,120552353,None
626607,983985081,120494011,None
143798,1485258083,120484173,None
625504,931817924,120477560,None
444052,1000575248,120528947,None
391419,1694605293,120553525,None
617351,649851128,120540761,121413516
608841,1164600037,120493646,None
611687,1744443351,120545987,None
647688,1428294643,120557465,121424294
638897,1750668076,120529893,None
638889,834988803,120529895,None
511950,1829777273,120540133,None
34834,914097623,120558785,None
559063,1476449328,120529212,None
501060,1539214729,120533147,None
389525,1130000064739970,120550021,None
525907,1894503375,120494819,None
592597,1586944722,120455481,None
590375,1101568124,120529951,121398805
648738,2030366516,120552680,None
603969,1065454800,120520237,None
518153,979392051,120528950,None
633329,1443478143,120450587,None
555892,1351599916,120530722,None
613954,669669245,120559149,None
390046,1850293132,120542839,121342191
597644,1624678830,120449165,121410942
250961,1692414076,120542596,None
547314,1639798291,120425582,None
614639,2022392739,120549988,None
413823,1473577635,120507541,None
612294,1966590486,120530911,121392863
590381,875538456,120519266,None
505323,1196704749,120464120,None
265079,1080498153,120537575,None
257080,1003560704,120560173,121440690
597097,1051238963,120497077,121371139
609614,1540895413,120503691,121407177
239398,1641276832,120414081,None
620782,1218662044,120531997,None
632379,1928743375,120481362,None
594907,973967078,120470538,None
513924,1096320783,120451935,None
600828,841543699,120476188,None
599574,1198072428,120536954,None
599179,1643573322,120545376,None
593206,1871967227,120382418,None
583704,1759955380,120548664,None
560967,1476282219,120549313,121366762
126847,1681955160,120548506,None
493814,1367092353,120519763,None
376712,1326026548,120557942,None
595479,1734036800,120554471,None
558188,1441061718,120523669,None
595810,754595247,120559296,121384322
598038,1694548293,120530186,121397807
190982,1001397891,120470856,None
448886,1904004437,120362265,None
24854,1756092733,120547168,None
495070,2028897229,120481618,None
614893,1449181063,120555240,None
242651,999271821,120550848,None
484570,1745426416,120381840,None
599233,1145838254,120327945,None
241761,1280399647,120559563,None
623690,1327701458,120484838,None
453942,1620242121,120462580,None
609617,670125417,120510047,121385980
507622,2023268916,120510295,None
561189,2030354366,120550455,None
555005,1772166476,120514244,None
592202,1819580986,120544626,None
630649,1649739823,120556942,121411430
495084,1972186694,120560004,None
504495,783019154,120559199,121440510
446327,1341843925,120395532,None
384926,2021227493,120543272,None
639588,1303242202,120512296,None
613348,1731367507,120511419,None
250645,1579983749,120492027,None
643420,1489618936,120363613,None
609483,1688156177,120552696,None
536263,868386953,120483814,None
646485,1002468373,120483118,None
608817,1876382027,120504906,None
589883,850461639,120561469,None
135182,1209364597,120554597,None
498970,1218883352,120329563,None
391065,1896849355,120481156,None
636374,1693852515,120499414,121423510
509844,2030040889,120500654,None
626789,1886954506,120494539,None
379523,1918463935,120560954,None
590490,2005941976,120528833,121431821
604514,2025517971,120381351,121384610
488902,533483120,120555752,None
388630,1588444503,120542548,None
386036,1726350908,120543060,None
593611,1704674251,120490924,121438240
489566,276672554,120396809,None
390093,2029697108,120364525,None
619652,1699516512,120552975,None
318490,1641746800,120546748,None
582674,1882613593,120464144,121419282
629730,1462223792,120463496,None
384962,1716510890,120557926,None
638315,1473630084,120462920,None
41099,1543745966,120507154,None
645618,1928486709,120543345,None
251524,1974149082,120542627,None
490180,1693667731,120450558,None
505932,1061549262,120552993,121378400
637010,1779973342,120544987,None
591335,2018371121,120380366,121387711
257360,1270531157,120547190,None
510798,1040333086,120516939,121310553
241053,1957063209,120552974,None
257378,1188917849,120560130,None
621262,2010025022,120342758,121438921
555720,1444570592,120482036,None
593883,1679657907,120414983,None
517166,1515654708,120562114,None
503262,1923724327,120543925,None
397820,1031974112,120480763,None
399839,1683926851,120497603,None
628873,388602912,120370626,None
497428,1881423036,120465315,None
272457,1880151533,120542553,None
589169,1132915866,120469898,None
610695,291376063,120519479,None
510346,462046199,120524484,121304438
492142,2024748063,120509746,None
641867,1063190682,120386846,None
277628,1130000047391037,120542612,None
144531,1737214264,120544327,121435341
266855,1227795672,120491823,None
502866,1011924291,120530322,None
455749,1996915025,120500435,121422770
30263,1033012953,120532720,None
127887,940445912,120547111,None
164049,2029874418,120450565,None
165756,1767446585,120450412,None
600408,2022019617,120559798,121439789
598600,1089346027,120557605,None
560282,1633801757,120549745,None
210817,1206839565,120450335,None
511508,2030101435,120513688,None
644607,2029875135,120456148,None
505936,1714199255,120558646,121402585
505440,1504753996,120542603,None
607748,2030145052,120521888,None
629703,872811433,120503689,None
136235,1774098185,120561250,None
36209,1776251641,120560353,None
544067,2029659668,120335434,None
629800,1649293115,120561321,None
284125,980046269,120348496,None
308403,1541614163,120542614,None
648945,1766612106,120560601,None
475893,1652692799,120552987,None
395725,1618489110,120326554,None
511540,1569362427,120499416,121422875
406337,387157251,120538850,121392889
246879,1584125713,120512690,None
251336,1402382637,120542623,None
491343,1505515482,120561030,None
383581,2029194260,120356553,None
480635,1691517549,120505893,121374237
459877,1606814835,120528751,None
626804,1190794187,120495319,None
384850,1554686377,120542676,None
606372,988753442,120518314,None
474668,2026254002,120522483,None
631383,2028471068,120484119,None
380588,1713873586,120507462,None
624677,1884500934,120546298,121393622
31506,2003469581,120514536,None
577758,1555989295,120525217,None
268248,1098065064,120328728,121290181
173842,1679254628,120549897,None
241942,1880346312,120548511,None
257300,2028034272,120560097,None
410997,1899098183,120457982,121336285
525935,1821283990,120400064,None
599625,1675033335,120499240,None
253712,1200040451,120553458,None
492149,1670160811,120484124,None
628266,1881553069,120377664,121385102
211246,1767063573,120450384,None
518257,887952547,120562369,None
590352,1191533589,120513461,None
378129,1754174576,120555298,None
596963,595684141,120527783,None
606034,352926954,120501232,None
255198,1719391016,120544526,None
614985,1884870547,120456782,121411422
251633,764098527,120542678,None
518226,1705786589,120560384,None
289848,1435819948,120514113,None
416748,1718103369,120533940,None
